BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
M51_contigs.fa_antismash_contig00002.region002	contig00002	contig00002 len=354821 cov=7.1 corr=0 origname=NODE_2_length_354821_cov_7.097473_pilon sw=shovill-spades/1.1.0 date=20220627	RiPP-like	RiPPs		
M51_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=234464 cov=6.9 corr=0 origname=NODE_7_length_234464_cov_6.883855_pilon sw=shovill-spades/1.1.0 date=20220627	redox-cofactor.NRP-metallophore.NRPS	Others		
M51_contigs.fa_antismash_contig00013.region001	contig00013	contig00013 len=130635 cov=7.6 corr=2 origname=NODE_13_length_130635_cov_7.623977_pilon sw=shovill-spades/1.1.0 date=20220627	RiPP-like	RiPPs		
MMO-102_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=1119556 cov=31.6 corr=0 origname=NODE_2_length_1119556_cov_31.614493_pilon sw=shovill-spades/1.1.0 date=20220812	thiopeptide	RiPPs		
MMO-102_contigs.fa_antismash_contig00003.region002	contig00003	contig00003 len=697572 cov=28.0 corr=0 origname=NODE_3_length_697572_cov_27.950066_pilon sw=shovill-spades/1.1.0 date=20220812	RRE-containing	RiPPs		
MMO-103_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=691000 cov=35.2 corr=0 origname=NODE_1_length_691000_cov_35.198465_pilon sw=shovill-spades/1.1.0 date=20220812	thiopeptide	RiPPs		
MMO-103_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=511841 cov=40.0 corr=0 origname=NODE_4_length_511841_cov_40.042911_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-105_contigs.fa_antismash_contig00005.region001	contig00005	contig00005 len=368780 cov=42.2 corr=0 origname=NODE_5_length_368780_cov_42.171365_pilon sw=shovill-spades/1.1.0 date=20220812	RRE-containing	RiPPs		
MMO-108_contigs.fa_antismash_contig00019.region001	contig00019	contig00019 len=87504 cov=37.6 corr=0 origname=NODE_19_length_87504_cov_37.554941_pilon sw=shovill-spades/1.1.0 date=20220812	LAP	RiPPs		
MMO-108_contigs.fa_antismash_contig00032.region001	contig00032	contig00032 len=43358 cov=38.3 corr=0 origname=NODE_32_length_43358_cov_38.313363_pilon sw=shovill-spades/1.1.0 date=20220812	lassopeptide	RiPPs		
MMO-109_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=726391 cov=28.4 corr=0 origname=NODE_2_length_726391_cov_28.424882_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-10_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=953730 cov=53.9 corr=0 origname=NODE_1_length_953730_cov_53.861215_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-110_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=269242 cov=42.0 corr=0 origname=NODE_7_length_269242_cov_42.033701_pilon sw=shovill-spades/1.1.0 date=20220812	thiopeptide	RiPPs		
MMO-114_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=347877 cov=40.3 corr=0 origname=NODE_3_length_347877_cov_40.345793_pilon sw=shovill-spades/1.1.0 date=20220812	LAP.thiopeptide	RiPPs		
MMO-114_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=334873 cov=52.2 corr=0 origname=NODE_4_length_334873_cov_52.184916_pilon sw=shovill-spades/1.1.0 date=20220812	lanthipeptide-class-ii	RiPPs		
MMO-114_contigs.fa_antismash_contig00015.region001	contig00015	contig00015 len=90097 cov=50.5 corr=0 origname=NODE_15_length_90097_cov_50.471151_pilon sw=shovill-spades/1.1.0 date=20220812	RRE-containing.lassopeptide	RiPPs		
MMO-116_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=234915 cov=36.5 corr=0 origname=NODE_8_length_234915_cov_36.463148_pilon sw=shovill-spades/1.1.0 date=20220812	thiopeptide	RiPPs		
MMO-119_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=269242 cov=39.1 corr=0 origname=NODE_7_length_269242_cov_39.078850_pilon sw=shovill-spades/1.1.0 date=20220812	thiopeptide	RiPPs		
MMO-120_contigs.fa_antismash_contig00010.region001	contig00010	contig00010 len=230293 cov=38.0 corr=0 origname=NODE_10_length_230293_cov_38.019754_pilon sw=shovill-spades/1.1.0 date=20220812	thiopeptide	RiPPs		
MMO-122_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=269242 cov=40.8 corr=0 origname=NODE_8_length_269242_cov_40.763223_pilon sw=shovill-spades/1.1.0 date=20220812	thiopeptide	RiPPs		
MMO-126_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=255769 cov=38.2 corr=0 origname=NODE_8_length_255769_cov_38.157370_pilon sw=shovill-spades/1.1.0 date=20220812	thiopeptide	RiPPs		
MMO-127_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=333488 cov=32.8 corr=0 origname=NODE_4_length_333488_cov_32.839806_pilon sw=shovill-spades/1.1.0 date=20220812	microviridin	RiPPs		
MMO-128_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=644634 cov=29.4 corr=0 origname=NODE_2_length_644634_cov_29.363939_pilon sw=shovill-spades/1.1.0 date=20220812	redox-cofactor.NRP-metallophore.NRPS	Others		
MMO-128_contigs.fa_antismash_contig00002.region003	contig00002	contig00002 len=644634 cov=29.4 corr=0 origname=NODE_2_length_644634_cov_29.363939_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-128_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=528614 cov=35.8 corr=0 origname=NODE_3_length_528614_cov_35.827155_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-130_contigs.fa_antismash_contig00013.region001	contig00013	contig00013 len=99203 cov=30.7 corr=0 origname=NODE_13_length_99203_cov_30.690510_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-130_contigs.fa_antismash_contig00017.region001	contig00017	contig00017 len=84376 cov=35.9 corr=0 origname=NODE_17_length_84376_cov_35.900113_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-130_contigs.fa_antismash_contig00024.region001	contig00024	contig00024 len=45043 cov=24.8 corr=0 origname=NODE_24_length_45043_cov_24.764733_pilon sw=shovill-spades/1.1.0 date=20220812	redox-cofactor	RiPPs		
MMO-131_contigs.fa_antismash_contig00013.region001	contig00013	contig00013 len=99203 cov=40.0 corr=0 origname=NODE_13_length_99203_cov_39.969089_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-131_contigs.fa_antismash_contig00017.region001	contig00017	contig00017 len=84376 cov=44.3 corr=0 origname=NODE_17_length_84376_cov_44.328179_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-131_contigs.fa_antismash_contig00024.region001	contig00024	contig00024 len=45043 cov=34.9 corr=0 origname=NODE_24_length_45043_cov_34.899025_pilon sw=shovill-spades/1.1.0 date=20220812	redox-cofactor	RiPPs		
MMO-136_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=131128 cov=45.9 corr=0 origname=NODE_8_length_131128_cov_45.851477_pilon sw=shovill-spades/1.1.0 date=20220812	RRE-containing	RiPPs		
MMO-138_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=715927 cov=48.1 corr=0 origname=NODE_1_length_715927_cov_48.146306_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-140_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=112968 cov=36.8 corr=0 origname=NODE_7_length_112968_cov_36.788963_pilon sw=shovill-spades/1.1.0 date=20220812	cyclic-lactone-autoinducer	RiPPs		
MMO-141_contigs.fa_antismash_contig00009.region001	contig00009	contig00009 len=101071 cov=42.3 corr=0 origname=NODE_9_length_101071_cov_42.300228_pilon sw=shovill-spades/1.1.0 date=20220812	RRE-containing	RiPPs		
MMO-142_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=413336 cov=34.4 corr=0 origname=NODE_2_length_413336_cov_34.363548_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-142_contigs.fa_antismash_contig00026.region001	contig00026	contig00026 len=92966 cov=35.9 corr=0 origname=NODE_26_length_92966_cov_35.873997_pilon sw=shovill-spades/1.1.0 date=20220812	RRE-containing	RiPPs		
MMO-143_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=644634 cov=38.0 corr=0 origname=NODE_2_length_644634_cov_38.036847_pilon sw=shovill-spades/1.1.0 date=20220812	redox-cofactor.NRP-metallophore.NRPS	Others		
MMO-143_contigs.fa_antismash_contig00002.region003	contig00002	contig00002 len=644634 cov=38.0 corr=0 origname=NODE_2_length_644634_cov_38.036847_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-143_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=528613 cov=43.6 corr=0 origname=NODE_3_length_528613_cov_43.603112_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-146_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=413336 cov=19.3 corr=0 origname=NODE_2_length_413336_cov_19.270252_pilon sw=shovill-spades/1.1.0 date=20220812	RiPP-like	RiPPs		
MMO-146_contigs.fa_antismash_contig00025.region001	contig00025	contig00025 len=92966 cov=20.5 corr=0 origname=NODE_25_length_92966_cov_20.500318_pilon sw=shovill-spades/1.1.0 date=20220812	RRE-containing	RiPPs		
MMO-14_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=469559 cov=41.9 corr=0 origname=NODE_3_length_469559_cov_41.883129_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-14_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=259672 cov=43.2 corr=0 origname=NODE_6_length_259672_cov_43.207943_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-151_contigs.fa_antismash_contig00022.region001	contig00022	contig00022 len=116054 cov=27.8 corr=0 origname=NODE_22_length_116054_cov_27.753284_pilon sw=shovill-spades/1.1.0 date=20220813	thiopeptide	RiPPs		
MMO-152_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1426122 cov=32.9 corr=0 origname=NODE_1_length_1426122_cov_32.891598_pilon sw=shovill-spades/1.1.0 date=20220813	redox-cofactor.NRPS	Others		
MMO-152_contigs.fa_antismash_contig00001.region003	contig00001	contig00001 len=1426122 cov=32.9 corr=0 origname=NODE_1_length_1426122_cov_32.891598_pilon sw=shovill-spades/1.1.0 date=20220813	thiopeptide	RiPPs		
MMO-152_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=518812 cov=39.3 corr=0 origname=NODE_3_length_518812_cov_39.299318_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-152_contigs.fa_antismash_contig00003.region004	contig00003	contig00003 len=518812 cov=39.3 corr=0 origname=NODE_3_length_518812_cov_39.299318_pilon sw=shovill-spades/1.1.0 date=20220813	lanthipeptide-class-v	RiPPs		
MMO-153_contigs.fa_antismash_contig00011.region001	contig00011	contig00011 len=64785 cov=42.2 corr=0 origname=NODE_11_length_64785_cov_42.188128_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-154_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=127707 cov=44.9 corr=0 origname=NODE_6_length_127707_cov_44.853459_pilon sw=shovill-spades/1.1.0 date=20220813	RRE-containing	RiPPs		
MMO-159_contigs.fa_antismash_contig00014.region001	contig00014	contig00014 len=61457 cov=52.3 corr=0 origname=NODE_14_length_61457_cov_52.300215_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-163_contigs.fa_antismash_contig00013.region001	contig00013	contig00013 len=99203 cov=42.2 corr=0 origname=NODE_13_length_99203_cov_42.249939_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-163_contigs.fa_antismash_contig00017.region001	contig00017	contig00017 len=84376 cov=47.0 corr=0 origname=NODE_17_length_84376_cov_46.988465_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-163_contigs.fa_antismash_contig00024.region001	contig00024	contig00024 len=45043 cov=40.1 corr=0 origname=NODE_24_length_45043_cov_40.067702_pilon sw=shovill-spades/1.1.0 date=20220813	redox-cofactor	RiPPs		
MMO-164_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=586633 cov=43.5 corr=0 origname=NODE_2_length_586633_cov_43.497627_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-164_contigs.fa_antismash_contig00009.region001	contig00009	contig00009 len=207546 cov=46.0 corr=0 origname=NODE_9_length_207546_cov_45.982693_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-165_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=270493 cov=40.0 corr=0 origname=NODE_7_length_270493_cov_40.015755_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-165_contigs.fa_antismash_contig00015.region001	contig00015	contig00015 len=108624 cov=42.1 corr=0 origname=NODE_15_length_108624_cov_42.118511_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-16_contigs.fa_antismash_contig00005.region001	contig00005	contig00005 len=368780 cov=48.0 corr=0 origname=NODE_5_length_368780_cov_48.017126_pilon sw=shovill-spades/1.1.0 date=20220813	RRE-containing	RiPPs		
MMO-172_contigs.fa_antismash_contig00013.region001	contig00013	contig00013 len=171827 cov=40.8 corr=0 origname=NODE_13_length_171827_cov_40.833702_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-173_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=541047 cov=34.9 corr=0 origname=NODE_2_length_541047_cov_34.859074_pilon sw=shovill-spades/1.1.0 date=20220813	redox-cofactor	RiPPs		
MMO-173_contigs.fa_antismash_contig00011.region001	contig00011	contig00011 len=258826 cov=35.8 corr=0 origname=NODE_11_length_258826_cov_35.833929_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-174_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=1221009 cov=38.8 corr=0 origname=NODE_2_length_1221009_cov_38.805587_pilon sw=shovill-spades/1.1.0 date=20220813	RRE-containing	RiPPs		
MMO-174_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=641374 cov=39.4 corr=0 origname=NODE_3_length_641374_cov_39.403766_pilon sw=shovill-spades/1.1.0 date=20220813	RRE-containing	RiPPs		
MMO-174_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=617053 cov=41.0 corr=0 origname=NODE_4_length_617053_cov_41.023069_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-175_contigs.fa_antismash_contig00005.region001	contig00005	contig00005 len=315303 cov=29.9 corr=0 origname=NODE_5_length_315303_cov_29.928425_pilon sw=shovill-spades/1.1.0 date=20220813	redox-cofactor	RiPPs		
MMO-175_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=266032 cov=31.1 corr=0 origname=NODE_8_length_266032_cov_31.101038_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-176_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=175312 cov=53.0 corr=0 origname=NODE_6_length_175312_cov_53.014994_pilon sw=shovill-spades/1.1.0 date=20220813	lanthipeptide-class-v.NAPAA	Others		
MMO-177_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=1276444 cov=30.5 corr=0 origname=NODE_1_length_1276444_cov_30.524911_pilon sw=shovill-spades/1.1.0 date=20220813	redox-cofactor	RiPPs		
MMO-177_contigs.fa_antismash_contig00005.region002	contig00005	contig00005 len=565898 cov=30.0 corr=0 origname=NODE_5_length_565898_cov_30.027427_pilon sw=shovill-spades/1.1.0 date=20220813	RRE-containing	RiPPs		
MMO-177_contigs.fa_antismash_contig00010.region001	contig00010	contig00010 len=175628 cov=29.5 corr=0 origname=NODE_10_length_175628_cov_29.455306_pilon sw=shovill-spades/1.1.0 date=20220813	proteusin	RiPPs		
MMO-177_contigs.fa_antismash_contig00011.region001	contig00011	contig00011 len=174985 cov=29.1 corr=0 origname=NODE_11_length_174985_cov_29.092026_pilon sw=shovill-spades/1.1.0 date=20220813	LAP	RiPPs		
MMO-17_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1237185 cov=37.1 corr=0 origname=NODE_1_length_1237185_cov_37.112736_pilon sw=shovill-spades/1.1.0 date=20220813	microviridin	RiPPs		
MMO-17_contigs.fa_antismash_contig00001.region004	contig00001	contig00001 len=1237185 cov=37.1 corr=0 origname=NODE_1_length_1237185_cov_37.112736_pilon sw=shovill-spades/1.1.0 date=20220813	lanthipeptide-class-ii	RiPPs		
MMO-17_contigs.fa_antismash_contig00004.region002	contig00004	contig00004 len=449572 cov=29.0 corr=0 origname=NODE_4_length_449572_cov_29.044186_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-19_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=145417 cov=63.8 corr=0 origname=NODE_7_length_145417_cov_63.833166_pilon sw=shovill-spades/1.1.0 date=20220813	LAP	RiPPs		
MMO-1_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=329366 cov=39.7 corr=0 origname=NODE_2_length_329366_cov_39.671741_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-1_contigs.fa_antismash_contig00020.region001	contig00020	contig00020 len=116587 cov=42.5 corr=0 origname=NODE_20_length_116587_cov_42.517841_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-20_contigs.fa_antismash_contig00011.region001	contig00011	contig00011 len=64785 cov=48.0 corr=0 origname=NODE_11_length_64785_cov_47.993815_pilon sw=shovill-spades/1.1.0 date=20220813	RiPP-like	RiPPs		
MMO-21_contigs.fa_antismash_contig00005.region001	contig00005	contig00005 len=368780 cov=39.0 corr=0 origname=NODE_5_length_368780_cov_39.036314_pilon sw=shovill-spades/1.1.0 date=20220822	RRE-containing	RiPPs		
MMO-23_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=550143 cov=49.1 corr=0 origname=NODE_2_length_550143_cov_49.145213_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-24_contigs.fa_antismash_contig00022.region001	contig00022	contig00022 len=116054 cov=40.9 corr=0 origname=NODE_22_length_116054_cov_40.857758_pilon sw=shovill-spades/1.1.0 date=20220826	thiopeptide	RiPPs		
MMO-25_contigs.fa_antismash_contig00001.region004	contig00001	contig00001 len=710216 cov=22.0 corr=0 origname=NODE_1_length_710216_cov_21.985546_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-25_contigs.fa_antismash_contig00001.region005	contig00001	contig00001 len=710216 cov=22.0 corr=0 origname=NODE_1_length_710216_cov_21.985546_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-25_contigs.fa_antismash_contig00005.region001	contig00005	contig00005 len=398464 cov=42.0 corr=0 origname=NODE_5_length_398464_cov_42.009087_pilon sw=shovill-spades/1.1.0 date=20220826	LAP	RiPPs		
MMO-26_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=267504 cov=37.9 corr=0 origname=NODE_3_length_267504_cov_37.894283_pilon sw=shovill-spades/1.1.0 date=20220826	RRE-containing	RiPPs		
MMO-27_contigs.fa_antismash_contig00009.region001	contig00009	contig00009 len=125582 cov=46.2 corr=0 origname=NODE_9_length_125582_cov_46.182727_pilon sw=shovill-spades/1.1.0 date=20220826	RRE-containing	RiPPs		
MMO-28_contigs.fa_antismash_contig00021.region001	contig00021	contig00021 len=116054 cov=26.5 corr=0 origname=NODE_21_length_116054_cov_26.525905_pilon sw=shovill-spades/1.1.0 date=20220826	thiopeptide	RiPPs		
MMO-29_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=131128 cov=46.2 corr=0 origname=NODE_6_length_131128_cov_46.163696_pilon sw=shovill-spades/1.1.0 date=20220826	RRE-containing	RiPPs		
MMO-2_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=586676 cov=41.5 corr=0 origname=NODE_1_length_586676_cov_41.477248_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-2_contigs.fa_antismash_contig00010.region001	contig00010	contig00010 len=207651 cov=42.5 corr=0 origname=NODE_10_length_207651_cov_42.535661_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-31_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=119442 cov=42.4 corr=0 origname=NODE_8_length_119442_cov_42.428439_pilon sw=shovill-spades/1.1.0 date=20220826	cyclic-lactone-autoinducer	RiPPs		
MMO-32_contigs.fa_antismash_contig00002.region002	contig00002	contig00002 len=550143 cov=49.6 corr=0 origname=NODE_2_length_550143_cov_49.594594_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-33_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=338036 cov=52.5 corr=0 origname=NODE_4_length_338036_cov_52.450097_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-33_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=193001 cov=55.4 corr=0 origname=NODE_6_length_193001_cov_55.418658_pilon sw=shovill-spades/1.1.0 date=20220826	redox-cofactor	RiPPs		
MMO-34_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=338036 cov=55.1 corr=0 origname=NODE_4_length_338036_cov_55.082796_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-34_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=193001 cov=55.1 corr=0 origname=NODE_6_length_193001_cov_55.101685_pilon sw=shovill-spades/1.1.0 date=20220826	redox-cofactor	RiPPs		
MMO-35_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=715823 cov=48.1 corr=0 origname=NODE_1_length_715823_cov_48.123838_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-36_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=469559 cov=35.2 corr=0 origname=NODE_3_length_469559_cov_35.200717_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-36_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=259625 cov=39.1 corr=0 origname=NODE_6_length_259625_cov_39.074293_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-37_contigs.fa_antismash_contig00005.region001	contig00005	contig00005 len=383130 cov=37.1 corr=0 origname=NODE_5_length_383130_cov_37.126871_pilon sw=shovill-spades/1.1.0 date=20220826	thiopeptide	RiPPs		
MMO-38_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=269242 cov=36.5 corr=0 origname=NODE_8_length_269242_cov_36.461370_pilon sw=shovill-spades/1.1.0 date=20220826	thiopeptide	RiPPs		
MMO-39_contigs.fa_antismash_contig00005.region001	contig00005	contig00005 len=343227 cov=47.0 corr=0 origname=NODE_5_length_343227_cov_47.002565_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-40_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=343231 cov=45.6 corr=0 origname=NODE_3_length_343231_cov_45.629284_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-41_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=436369 cov=40.1 corr=0 origname=NODE_3_length_436369_cov_40.053267_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-41_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=259660 cov=45.6 corr=0 origname=NODE_6_length_259660_cov_45.645978_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-42_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=897698 cov=33.2 corr=0 origname=NODE_2_length_897698_cov_33.240803_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-43_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=255858 cov=37.7 corr=0 origname=NODE_8_length_255858_cov_37.655402_pilon sw=shovill-spades/1.1.0 date=20220826	thiopeptide	RiPPs		
MMO-44_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=469717 cov=37.4 corr=0 origname=NODE_3_length_469717_cov_37.357936_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-44_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=259660 cov=42.3 corr=0 origname=NODE_6_length_259660_cov_42.268188_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-45_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=255769 cov=40.8 corr=0 origname=NODE_8_length_255769_cov_40.753757_pilon sw=shovill-spades/1.1.0 date=20220826	thiopeptide	RiPPs		
MMO-47_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=130910 cov=34.5 corr=0 origname=NODE_7_length_130910_cov_34.505998_pilon sw=shovill-spades/1.1.0 date=20220826	cyclic-lactone-autoinducer	RiPPs		
MMO-4_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=163735 cov=42.7 corr=0 origname=NODE_7_length_163735_cov_42.724362_pilon sw=shovill-spades/1.1.0 date=20220826	RiPP-like	RiPPs		
MMO-55_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=333660 cov=37.9 corr=0 origname=NODE_4_length_333660_cov_37.857787_pilon sw=shovill-spades/1.1.0 date=20220827	microviridin	RiPPs		
MMO-57_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=343232 cov=42.7 corr=0 origname=NODE_4_length_343232_cov_42.677222_pilon sw=shovill-spades/1.1.0 date=20220827	RiPP-like	RiPPs		
MMO-58_contigs.fa_antismash_contig00005.region002	contig00005	contig00005 len=532776 cov=21.7 corr=0 origname=NODE_5_length_532776_cov_21.714438_pilon sw=shovill-spades/1.1.0 date=20220827	redox-cofactor	RiPPs		
MMO-58_contigs.fa_antismash_contig00006.region002	contig00006	contig00006 len=413754 cov=23.0 corr=0 origname=NODE_6_length_413754_cov_23.036853_pilon sw=shovill-spades/1.1.0 date=20220827	RRE-containing	RiPPs		
MMO-58_contigs.fa_antismash_contig00006.region003	contig00006	contig00006 len=413754 cov=23.0 corr=0 origname=NODE_6_length_413754_cov_23.036853_pilon sw=shovill-spades/1.1.0 date=20220827	LAP	RiPPs		
MMO-58_contigs.fa_antismash_contig00014.region001	contig00014	contig00014 len=127830 cov=24.3 corr=0 origname=NODE_14_length_127830_cov_24.333717_pilon sw=shovill-spades/1.1.0 date=20220827	proteusin	RiPPs		
MMO-59_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=695305 cov=27.8 corr=0 origname=NODE_1_length_695305_cov_27.790656_pilon sw=shovill-spades/1.1.0 date=20220827	cyclic-lactone-autoinducer	RiPPs		
MMO-59_contigs.fa_antismash_contig00003.region002	contig00003	contig00003 len=443267 cov=20.6 corr=0 origname=NODE_3_length_443267_cov_20.612613_pilon sw=shovill-spades/1.1.0 date=20220827	redox-cofactor	RiPPs		
