BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001287	BGC0001287	Streptomyces leeuwenhoekii strain C34 (= DSM 42122 = NRRL B-24963) genome assembly, chromosome: chromosome	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces leeuwenhoekii	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001290	BGC0001290	TPA_asm: Aspergillus nidulans FGSC A4 chromosome VII	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0001327	BGC0001327	Micromonospora purpureochromogenes strain NRRL B-2672 contig1.1, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Micromonospora purpureochromogenes	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001328	BGC0001328	Micromonospora sp. M42 genomic scaffold supercont1.1, whole genome shotgun sequence	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Micromonospora sp. M42	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0001329	BGC0001329	Streptomyces lilacinus strain NRRL B-1968 genomic scaffold P022_Doro1_scaffold13, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces lilacinus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001331	BGC0001331	Salinispora arenicola CNR107 F583DRAFT_scaffold00021.21, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Salinispora arenicola CNR107	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001332	BGC0001332	Streptomyces sp. MspMP-M5 B073DRAFT_scaffold_37.38, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. MspMP-M5	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001342	BGC0001342	Chondromyces crocatus strain Cm c5 thuggacin biosynthetic gene cluster; complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0001344	BGC0001344	Cystobacter sp. SBCb004 tubulysin biosynthesis gene cluster; complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cystobacter sp. SBCb004	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Cystobacter,unclassified Cystobacter
BGC0001358	BGC0001358	Purpureocillium lilacinum isolate PLBJ-1 scaffold00002, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Purpureocillium lilacinum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Ophiocordycipitaceae,Purpureocillium
BGC0001363	BGC0001363	Ralstonia solanacearum GMI1000 megaplasmid complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Ralstonia solanacearum GMI1000	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
BGC0001367	BGC0001367	Haliangium ochraceum DSM 14365, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Haliangium ochraceum DSM 14365	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Kofleriaceae,Haliangium
BGC0001381	BGC0001381	Nocardia terpenica strain IFM 0406 brasilinolide biosynthesis gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Nocardia terpenica	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
BGC0001390	BGC0001390	Stachybotrys bisbyi DNA, LL-Z1272beta biosynthetic gene cluster, complete sequence, strain: PYH05-7	T1PKS.NRPS-like	PKS-NRP_Hybrids	Stachybotrys bisbyi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Stachybotryaceae,Stachybotrys
BGC0001394	BGC0001394	Myxococcus stipitatus DSM 14675, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus stipitatus DSM 14675	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001397	BGC0001397	Streptomyces globisporus C-1027 plasmid SGLP1, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces globisporus C-1027	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001415	BGC0001415	Serratia marcescens subsp. marcescens Db11, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Serratia marcescens subsp. marcescens Db11	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
BGC0001417	BGC0001417	Cystobacterineae bacterium strain CcG34 myxochromide D subtype 2 biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cystobacterineae bacterium	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,unclassified Cystobacterineae
BGC0001418	BGC0001418	Hyalangium minutum strain DSM 14724 myxochromide D subtype 1 biosynthetic gene cluster and tRNA-Thr gene, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Hyalangium minutum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Hyalangium
BGC0001419	BGC0001419	Hyalangium minutum strain Hym-3 myxochromide D subtype 1 biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Hyalangium minutum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Hyalangium
BGC0001420	BGC0001420	Hyalangium minutum strain NOCb10 myxochromide D subtype 1 biosynthetic gene cluster and tRNA-Thr gene, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Hyalangium minutum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Hyalangium
BGC0001421	BGC0001421	Myxococcus sp. strain 171 myxochromide B biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus sp.	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus,unclassified Myxococcus
BGC0001422	BGC0001422	Myxococcus fulvus HW-1 myxochromide A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus fulvus HW-1	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001423	BGC0001423	Myxococcus hansupus strain mixupus myxochromide C biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus hansupus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001424	BGC0001424	Myxococcus virescens strain ST200611 myxochromide C biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus virescens	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001425	BGC0001425	Myxococcus xanthus DK 1622 myxochromide A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus xanthus DK 1622	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001426	BGC0001426	Myxococcus xanthus strain DK897 myxochromide A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001427	BGC0001427	Myxococcus xanthus strain A47 myxochromide A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001428	BGC0001428	Myxococcus xanthus strain Mx48 myxochromide A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001429	BGC0001429	Stigmatella aurantiaca DW4/3-1 myxochromide S biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Stigmatella aurantiaca DW4/3-1	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001430	BGC0001430	Stigmatella aurantiaca Sg a15 myxochromide S biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Stigmatella aurantiaca Sg a15	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001431	BGC0001431	Stigmatella aurantiaca strain Sg a32 myxochromide S biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Stigmatella aurantiaca	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001432	BGC0001432	Stigmatella erecta strain Pde77 myxochromide D subtype 1 biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Stigmatella erecta	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001436	BGC0001436	Paecilomyces divaricatus cornexistin biosynthetic gene cluster, partial sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Paecilomyces divaricatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Paecilomyces
BGC0001443	BGC0001443	Actinomadura atramentaria DSM 43919 strain SF2197 G339DRAFT_scaffold00017.17, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Actinomadura atramentaria DSM 43919	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0001445	BGC0001445	Aspergillus flavus NRRL3357 scf_1106286418500 genomic scaffold, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001449	BGC0001449	Myceliophthora thermophila ATCC 42464 chromosome 3, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Thermothelomyces thermophilus ATCC 42464	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Thermothelomyces
BGC0001455	BGC0001455	Streptomyces argillaceus genomic DNA containing Antimycin biosynthesis gene cluster, anta region, strain ATCC 12956	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces argillaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001457	BGC0001457	Streptomyces caniferus genomic DNA containing Jomthonic acids biosynthesis gene cluster region, strain GUA-06-05-006A	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces caniferus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001459	BGC0001459	Amycolatopsis regifaucium strain GY080 contig_7, whole genome shotgun sequence	T3PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Amycolatopsis regifaucium	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001460	BGC0001460	Amycolatopsis decaplanina DSM 44594 Contig0074, whole genome shotgun sequence	NRPS.NRPS-like.T3PKS	PKS-NRP_Hybrids	Amycolatopsis decaplanina DSM 44594	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001461	BGC0001461	Amycolatopsis keratiniphila subsp. nogabecina strain FH 1893 contig_22, whole genome shotgun sequence	T3PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Amycolatopsis keratiniphila subsp. nogabecina	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis japonica group
BGC0001462	BGC0001462	Amycolatopsis coloradensis strain DSM 44225 contig_6, whole genome shotgun sequence	NRPS.NRPS-like.T3PKS	PKS-NRP_Hybrids	Amycolatopsis coloradensis	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001467	BGC0001467	Fischerella sp. PCC 9431 Fis9431DRAFT_Scaffold1.2, whole genome shotgun sequence	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Fischerella sp. PCC 9431	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001477	BGC0001477	Streptomyces sp. ID38640 lydicamycin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. ID38640	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001491	BGC0001491	Couchioplanes caeruleus subsp. caeruleus strain DSM 43634 Cont001, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Couchioplanes caeruleus subsp. caeruleus	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Couchioplanes
BGC0001503	BGC0001503	Amycolatopsis sp. strain Hca4	T1PKS.NRPS-like	PKS-NRP_Hybrids	Amycolatopsis sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0001511	BGC0001511	Actinosynnema pretiosum subsp. pretiosum strain ATCC 31280 ansamitocin gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Actinosynnema pretiosum subsp. pretiosum	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema
BGC0001519	BGC0001519	Streptomyces aurantiacus JA 4570 Seq14, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces aurantiacus JA 4570	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aurantiacus group
BGC0001543	BGC0001543	Hahella chejuensis chejuenolide biosynthetic gene cluster, strain MB-1084	transAT-PKS.NRPS-like	PKS-NRP_Hybrids	Hahella chejuensis	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella
BGC0001544	BGC0001544	Aspergillus campestris IBT 28561 P168scaffold_1, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Aspergillus campestris IBT 28561	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001553	BGC0001553	Streptomyces sp. JV178 clifednamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. JV178	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001556	BGC0001556	Streptomyces sp. strain S10 combamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001560	BGC0001560	Moorena producens JHB cryptomaldamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Moorena producens JHB	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorena
BGC0001563	BGC0001563	Cochliobolus pallescens DNA, curvupallides biosynthesis gene cluster, complete sequence, strain: DSM 62482	T1PKS.NRPS	PKS-NRP_Hybrids	Curvularia pallescens	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Curvularia
BGC0001564	BGC0001564	Cuspidothrix issatschenkoi CHARLIE-1 cusperin gene cluster, complete sequence	T3PKS.transAT-PKS.PKS-like.NRPS	PKS-NRP_Hybrids	Cuspidothrix issatschenkoi CHARLIE-1	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Cuspidothrix
BGC0001565	BGC0001565	Beauveria felina strain TTI-0347 cyclosporin C biosythetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Beauveria felina	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0001584	BGC0001584	Streptomyces sp. CB02366	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CB02366	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001600	BGC0001600	Fusarium graminearum chromosome 1, complete genome	T1PKS.NRPS-like	PKS-NRP_Hybrids	Fusarium graminearum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0001611	BGC0001611	Streptomyces sp. CB01883	transAT-PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CB01883	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001626	BGC0001626	Stachybotrys chlorohalonata IBT 40285 unplaced genomic scaffold scaffold432, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Stachybotrys chlorohalonata IBT 40285	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Stachybotryaceae,Stachybotrys
BGC0001630	BGC0001630	Uncultured Candidatus Entotheonella sp. DNA, Kasumigamide biosynthetic gene cluster, complete cds	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	uncultured Candidatus Entotheonella sp.	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella,environmental samples
BGC0001631	BGC0001631	Microcystis aeruginosa NIES-87 DNA, Kasumigamide biosynthetic gene cluster, partial and complete cds, strain: NIES-87	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Microcystis aeruginosa NIES-87	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0001635	BGC0001635	Nonomuraea sp. ATCC 55076 chromosome, complete genome	T3PKS.NRPS	PKS-NRP_Hybrids	Nonomuraea sp. ATCC 55076	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001647	BGC0001647	Streptomyces sp. MP131-18 scaf_01, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces sp. MP131-18	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001656	BGC0001656	Planktothrix paucivesiculata PCC 9631 luminaolide gene cluster, complete sequence	transAT-PKS.NRPS-like	PKS-NRP_Hybrids	Planktothrix paucivesiculata PCC 9631	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Planktothrix
BGC0001666	BGC0001666	Micromonospora sp. HK160111	T1PKS.NRPS-like	PKS-NRP_Hybrids	Micromonospora sp. HK160111	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0001667	BGC0001667	Fischerella sp. CENA161 biosynthetic gene cluster, complete sequence	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Fischerella sp. CENA161	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001690	BGC0001690	Streptomyces gilvosporeus strain Ins1 hypothetical protein gene, complete cds; natamycin biosynthetic gene cluster, complete sequence; and hypothetical protein gene, complete cds	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces gilvosporeus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001695	BGC0001695	Streptomyces conglobatus strain ATCC 31005 neoantimycin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces conglobatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001702	BGC0001702	Saccharothrix syringae short-chain dehydrogenase, helicase, and hypothetical protein genes, complete cds; nocamycin biosynthetic gene cluster, complete sequence; and Ohr subfamily peroxiredoxin, ubiquinone biosynthesis methyltransferase UbiE, and 2Fe-2S ferredoxin genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Saccharothrix syringae	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix
BGC0001703	BGC0001703	Nostoc sp. CCAP 1453/38 putative hydrolase, NocA, NocB, putative hydrolase, NocC, NocD, NocE, NocF, NocG, NocH, NocI, NocJ, NocK, NocL, NocM, NocN, NocO, NocP, NocQ, NocR, NocS, and NocT genes, complete cds	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Nostoc sp. CCAP 1453/38	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001704	BGC0001704	Nodularia sp. HBU26 nocuolin A putative biosynthesis gene cluster, complete sequence	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Nodularia sp. HBU26	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Nodularia
BGC0001705	BGC0001705	Nostoc sp. CENA543 nodularin gene cluster, complete sequence	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Nostoc sp. CENA543	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001711	BGC0001711	Burkholderia pyrrocinia strain Lyc2 contig_9, whole genome shotgun sequence	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Burkholderia pyrrocinia	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001724	BGC0001724	Penicillium oxalicum 114-2 unplaced genomic scaffold scaffold_4, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium oxalicum 114-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001726	BGC0001726	Streptomyces pactum strain SCSIO 02999 PTM biosynthetic gene cluster, complete sequence; and Xia gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces pactum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001728	BGC0001728	Paenibacillus polymyxa E681, complete sequence	transAT-PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Paenibacillus polymyxa E681	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001737	BGC0001737	Corallococcus coralloides strain Ccc1071 phenalamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Corallococcus coralloides	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Corallococcus
BGC0001738	BGC0001738	Pyrenochaetopsis sp. RK10-F058 DNA, phomasetin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Pyrenochaetopsis sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pyrenochaetopsidaceae,Pyrenochaetopsis,unclassified Pyrenochaetopsis
BGC0001740	BGC0001740	Streptomyces avermitilis DNA, gene cluster for phthoxazolin biosynthesis, strain: KA-320	transAT-PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Streptomyces avermitilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001741	BGC0001741	Phyllosticta cirsii phyllostictine gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Phyllosticta cirsii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetes incertae sedis,Botryosphaeriales,Phyllostictaceae,Phyllosticta
BGC0001750	BGC0001750	Nannocystis pusilla strain Ari7 pyrronazol biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nannocystis pusilla	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Nannocystaceae,Nannocystis
BGC0001751	BGC0001751	Pyxidicoccus sp. MCy9557 transposase, HTH domain containing protein, and transposase genes, complete cds; pyxipyrrolone biosynthetic gene cluster, complete sequence; and endonuclease/exonuclease, sugar O-acetyltransferase, and sugar ABC transporter substrate binding protein genes, complete cds	transAT-PKS.PKS-like.NRPS	PKS-NRP_Hybrids	Pyxidicoccus sp. MCy9557	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Pyxidicoccus,unclassified Pyxidicoccus
BGC0001759	BGC0001759	Amycolatopsis sp. strain Hca4	T1PKS.NRPS-like	PKS-NRP_Hybrids	Amycolatopsis sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0001772	BGC0001772	Anabaena sp. UHCC 0451 scytophycin gene cluster, complete sequence	T1PKS.transAT-PKS.NRPS-like	PKS-NRP_Hybrids	Anabaena sp. UHCC 0451	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena,unclassified Anabaena
BGC0001780	BGC0001780	Herpetosiphon sp. B060 siphonazole biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Herpetosiphon sp. B060	Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon,unclassified Herpetosiphon
BGC0001785	BGC0001785	Streptomyces spectabilis strain CCTCC M2017417	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces spectabilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001793	BGC0001793	Chaetothyriaceae sp. swainsonine biosynthesis gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Chaetothyriaceae sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Chaetothyriomycetidae,Chaetothyriales,Chaetothyriaceae,unclassified Chaetothyriaceae
BGC0001794	BGC0001794	Alternaria oxytropis swainsonine biosynthesis gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Alternaria oxytropis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria
BGC0001807	BGC0001807	Streptomyces pactum strain SCSIO 02999 ABC-type transport protein, transcriptional regulator, and oxidoreductase genes, complete cds; totopensamide gene cluster, complete sequence; and efflux permease and hypothetical protein genes, complete cds	T3PKS.T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Streptomyces pactum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
