BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0002110	BGC0002110	Streptomyces rimosus subsp. rimosus strain WC-3908 birimositide gene cluster, complete sequence	lanthipeptide-class-ii	RiPPs	Streptomyces rimosus subsp. rimosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002111	BGC0002111	Bacillus thuringiensis serovar andalousiensis strain NRRL B-23139 chromosome	lanthipeptide-class-iii	RiPPs	Bacillus thuringiensis serovar andalousiensis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0002114	BGC0002114	Sandaracinus sp. strain MSr10575 plasmid pSa001, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Sandaracinus sp.	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Sandaracinaceae,Sandaracinus,unclassified Sandaracinus
BGC0002115	BGC0002115	Streptomyces albidoflavus strain J1074, complete genome		Others	Streptomyces albidoflavus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0002116	BGC0002116	Photorhabdus khanii strain HGB 1456 NODE_1_length_1453311_cov_38.469422, whole genome shotgun sequence		Others	Photorhabdus khanii	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0002117	BGC0002117	Halomonas sp. MG34 NODE_4_length_529363_cov_83.837621, whole genome shotgun sequence	NRPS	NRPS	Halomonas sp. MG34	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas
BGC0002118	BGC0002118	MAG: Candidatus Synoicihabitans palmerolidicus isolate Bin8 Contig9_BGC4_PalmerolideA, whole genome shotgun sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Candidatus Synoicihabitans palmerolidicus	Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Candidatus Synoicihabitans
BGC0002119	BGC0002119	MAG: Candidatus Synoicihabitans palmerolidicus isolate Bin8 Contig8_BGC3, whole genome shotgun sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Candidatus Synoicihabitans palmerolidicus	Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Candidatus Synoicihabitans
BGC0002120	BGC0002120	Nocardia terpenica strain IFM 0706 000003Farrow, whole genome shotgun sequence	LAP.thioamitides.thiopeptide	RiPPs	Nocardia terpenica	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
BGC0002122	BGC0002122	Aneurinibacillus migulanus strain DSM 2895 super7, whole genome shotgun sequence	NRPS	NRPS	Aneurinibacillus migulanus	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus group,Aneurinibacillus
BGC0002123	BGC0002123	Pseudovibrio brasiliensis strain Ab134 plasmid pAb134-02, complete sequence	NRPS	NRPS	Pseudovibrio brasiliensis	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Pseudovibrio
BGC0002124	BGC0002124	Actinomadura verrucosospora strain NRRL:B18236 chromosome	T1PKS	PKSI	Actinomadura verrucosospora	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0002125	BGC0002125	Chromobacterium vaccinii strain MWU205 FR900359 biosynthetic gene cluster, complete sequence	NRPS	NRPS	Chromobacterium vaccinii	Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium
BGC0002126	BGC0002126	Lysobacter sp. K5869 chromosome, complete genome	NRPS	NRPS	Lysobacter sp. K5869	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,unclassified Lysobacter
BGC0002127	BGC0002127	Streptomyces coelicolor A3(2) complete genome	T3PKS	PKSother	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0002128	BGC0002128	Streptomyces coelicolor A3(2) complete genome	indole	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0002129	BGC0002129	Uncultured bacterium MMY biosynthetic gene cluster, partial sequence; mmyE gene, partial cds; and mmyD, mmyMI, mmyMII, hypothetical protein, mmyX, mmyY, mmyOI, mmyTI, mmyS, mmyK, mmyP, hypothetical protein, mmyTIII, mmyC, mmyU, mmyV, mmyGII, and mmyH genes, complete cds	oligosaccharide.T2PKS	Others	uncultured bacterium	Bacteria,environmental samples
BGC0002130	BGC0002130	Streptomyces cacaoi strain CA-170360	lanthipeptide-class-v	RiPPs	Streptomyces cacaoi	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002131	BGC0002131	Chloroflexi bacterium TSY Poriflexus_aureus_TSY_Hybrid_331, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Chloroflexi bacterium TSY	Bacteria,Chloroflexi
BGC0002132	BGC0002132	Methylosinus sp. LW4 MetLW4DRAFT_scaffold2.2, whole genome shotgun sequence	RiPP-like	RiPPs	Methylosinus sp. LW4	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylosinus,unclassified Methylosinus
BGC0002133	BGC0002133	Methylosinus sp. LW3 METLW3DRAFT_contig2.2_C, whole genome shotgun sequence	RiPP-like	RiPPs	Methylosinus sp. LW3	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylosinus,unclassified Methylosinus
BGC0002134	BGC0002134	Xenorhabdus bovienii SS-2004 chromosome, complete genome		Others	Xenorhabdus bovienii SS-2004	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0002135	BGC0002135	Xenorhabdus bovienii SS-2004, complete sequence	NRPS	NRPS	Xenorhabdus bovienii SS-2004	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0002137	BGC0002137	Streptomyces sp. NRRL F-3213 contig20.1, whole genome shotgun sequence	PKS-like.T2PKS	PKSother	Streptomyces sp. NRRL F-3213	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002138	BGC0002138	Streptomyces albireticuli strain NRRL B-1670 B1670_0558, whole genome shotgun sequence	T1PKS	PKSI	Streptomyces albireticuli	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002139	BGC0002139	Aspergillus burnettii strain FRR 5400 scaffold_211, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus burnettii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002140	BGC0002140	Streptomyces sp. MBT84 MBT84_1, whole genome shotgun sequence	oligosaccharide.T2PKS	Others	Streptomyces sp. MBT84	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002141	BGC0002141	Streptomyces bottropensis strain DO-45 trioxacarcin biosynthetic gene cluster, partial sequence	oligosaccharide.PKS-like.T2PKS.betalactone	Others	Streptomyces bottropensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002142	BGC0002142	Amycolatopsis sp. CA-230715 chromosome, complete genome	oligosaccharide.T1PKS	Others	Amycolatopsis sp. CA-230715	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0002143	BGC0002143	Streptomyces sp. CA-256286 chromosome, complete genome	T2PKS	PKSother	Streptomyces sp. CA-256286	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002144	BGC0002144	Rhizobium sp. Pop5 Contig684, whole genome shotgun sequence	LAP	RiPPs	Rhizobium sp. Pop5	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Rhizobium
BGC0002146	BGC0002146	Cladobotryum sp. isolate 11231 FR901483 gene cluster, complete sequence	NRPS-like	NRPS	Cladobotryum sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Cladobotryum,unclassified Cladobotryum
BGC0002147	BGC0002147	Streptomyces sp. CB02009 scaffold3, whole genome shotgun sequence	NRPS	NRPS	Streptomyces sp. CB02009	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002148	BGC0002148	Sphaerospermopsis torques-reginae ITEP-024 chromosome		Others	Sphaerospermopsis torques-reginae ITEP-024	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Sphaerospermopsis,Sphaerospermopsis torques-reginae
BGC0002149	BGC0002149	Aspergillus alliaceus strain ATCC 20738 indole diterpene biosynthetic gene cluster, complete sequence	NRPS.terpene	Others	Aspergillus alliaceus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002150	BGC0002150	Streptomyces triculaminicus strain JCM 4242 2, whole genome shotgun sequence		Others	Streptomyces triculaminicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002151	BGC0002151	Streptomyces griseocarneus strain KCC S-1010 chromosome		Others	Streptomyces griseocarneus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002152	BGC0002152	Pseudomonas protegens Pf-5, complete genome		Others	Pseudomonas protegens Pf-5	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002153	BGC0002153	Candidatus Thermopylae lasonolidus lasonolide A biosynthetic locus	transAT-PKS.T3PKS	PKSother	Pedosphaera parvula	Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobia subdivision 3,Candidatus Thermopylae
BGC0002154	BGC0002154	Magnaporthe oryzae 70-15 chromosome 2, whole genome shotgun sequence	T1PKS	PKSI	Pyricularia oryzae 70-15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Pyriculariaceae,Pyricularia
BGC0002155	BGC0002155	Magnaporthe oryzae 70-15 chromosome 5, whole genome shotgun sequence	T1PKS	PKSI	Pyricularia oryzae 70-15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Pyriculariaceae,Pyricularia
BGC0002157	BGC0002157	Aspergillus flavus strain NRRL 3357 chromosome 4	NRPS	NRPS	Aspergillus flavus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002158	BGC0002158	Magnaporthe oryzae 70-15 chromosome 3, whole genome shotgun sequence	NRPS	NRPS	Pyricularia oryzae 70-15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Pyriculariaceae,Pyricularia
BGC0002160	BGC0002160	Aspergillus flavus strain NRRL 3357 chromosome 8	NRPS	NRPS	Aspergillus flavus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002161	BGC0002161	Pestalotiopsis fici W106-1 unplaced genomic scaffold PFICI_Scf_4, whole genome shotgun sequence	T1PKS	PKSI	Pestalotiopsis fici W106-1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Sporocadaceae,Pestalotiopsis
BGC0002162	BGC0002162	Neosartorya fischeri NRRL 181 1099437636266 genomic scaffold, whole genome shotgun sequence		Others	Aspergillus fischeri NRRL 181	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Fumigati
BGC0002163	BGC0002163	Fusarium pseudograminearum CS3096 chromosome 3, whole genome shotgun sequence		Others	Fusarium pseudograminearum CS3096	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002164	BGC0002164	Epichloe festucae EF100, EF101, EF102, perA, EF103, EF104, EF105, EF106, EF107, EF108, EF109 genes, complete cds	NRPS	NRPS	Epichloe festucae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Epichloe
BGC0002165	BGC0002165	Parastagonospora nodorum SN15 scaffold_11, whole genome shotgun sequence	T1PKS	PKSI	Parastagonospora nodorum SN15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Phaeosphaeriaceae,Parastagonospora
BGC0002166	BGC0002166	Metarhizium rileyi strain ARSEF 323 peramine synthetase (perA) gene, complete cds	NRPS	NRPS	Metarhizium rileyi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Metarhizium
BGC0002167	BGC0002167	Aspergillus flavus NRRL3357 chromosome 6	NRPS-like	NRPS	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002168	BGC0002168	Aspergillus stellatus strain NBRC 32302 calbistrin A biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Aspergillus stellatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002169	BGC0002169	Aspergillus aculeatus ATCC 16872 unplaced genomic scaffold ASPACscaffold_11, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Aspergillus aculeatus ATCC 16872	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002170	BGC0002170	Aspergillus stellatus IFM 42010 DNA, reduced polyketide biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Aspergillus stellatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002171	BGC0002171	Aspergillus niger ATCC 1015, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Aspergillus niger ATCC 1015	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002172	BGC0002172	Fusarium graminearum PH-1 chromosome 3, whole genome shotgun sequence	NRPS.NRPS-like	NRPS	Fusarium graminearum PH-1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002173	BGC0002173	Aspergillus fumigatus A1163 scf_000005 genomic scaffold, whole genome shotgun sequence	terpene	Terpene	Aspergillus fumigatus A1163	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Fumigati
BGC0002174	BGC0002174	Epichloe festucae epls mRNA for e-poly-L-lysine synthetase, complete cds	NAPAA	NRPS	Epichloe festucae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Epichloe
BGC0002175	BGC0002175	Aspergillus oryzae RIB40 DNA, chromosome 4	T1PKS	PKSI	Aspergillus oryzae RIB40	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002176	BGC0002176	Fusarium graminearum PH-1 chromosome 1, whole genome shotgun sequence	terpene	Terpene	Fusarium graminearum PH-1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002177	BGC0002177	Ustilaginoidea virens strain UV-8b Sca_8, whole genome shotgun sequence	T1PKS	PKSI	Ustilaginoidea virens	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Ustilaginoidea
BGC0002178	BGC0002178	Fusarium graminearum PH-1 chromosome 1, whole genome shotgun sequence	NRPS	NRPS	Fusarium graminearum PH-1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002180	BGC0002180	TPA_asm: Aspergillus nidulans FGSC A4 chromosome VI	T1PKS	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0002181	BGC0002181	Rhodocybe pseudopiperita DNA, pleuromutilin gene cluster, strain: ATCC 20527		Others	Rhodocybe pseudopiperita	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Entolomataceae,Rhodocybe
BGC0002185	BGC0002185	Penicillium sp. sh18 DNA, gregatin A biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Penicillium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002186	BGC0002186	Fusarium graminearum PH-1 chromosome 2, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Fusarium graminearum PH-1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002187	BGC0002187	Pochonia chlamydosporia 170 chromosome 6, whole genome shotgun sequence	T1PKS	PKSI	Pochonia chlamydosporia 170	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Pochonia
BGC0002188	BGC0002188	Fusarium pseudograminearum CS3096 chromosome 1, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Fusarium pseudograminearum CS3096	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002190	BGC0002190	Acremonium chrysogenum ATCC 11550 scaffold49, whole genome shotgun sequence	T1PKS	PKSI	Acremonium chrysogenum ATCC 11550	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium
BGC0002191	BGC0002191	Fusarium graminearum PH-1 chromosome 2, whole genome shotgun sequence	T1PKS	PKSI	Fusarium graminearum PH-1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002192	BGC0002192	Fungal sp. No.14919 DNA, contig: Contig0041, whole genome shotgun sequence	T1PKS	PKSI	fungal sp. No.14919	Eukaryota,Fungi
BGC0002193	BGC0002193	Aspergillus terreus NIH2624 scaffold_13 genomic scaffold, whole genome shotgun sequence	NRPS-like	NRPS	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002194	BGC0002194	Epicoccum nigrum strain ICMP 19927 unplaced genomic scaffold scaffold_9, whole genome shotgun sequence	T1PKS	PKSI	Epicoccum nigrum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Epicoccum
BGC0002195	BGC0002195	Aspergillus oryzae RIB40 DNA, chromosome 5		Others	Aspergillus oryzae RIB40	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002196	BGC0002196	Penicillium crustosum strain PRB-2 clavatol gene cluster, complete sequence	T1PKS	PKSI	Penicillium crustosum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002197	BGC0002197	Penicillium crustosum strain PRB-2 terrestric acid gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Penicillium crustosum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002198	BGC0002198	Aspergillus terreus var. terreus strain ATCC 20542	NRPS	NRPS	Aspergillus terreus var. terreus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002199	BGC0002199	Aspergillus nanangensis strain MST-FP2251 BGC nanangelenin biosynthetic gene cluster, complete sequence	indole.NRPS	Others	Aspergillus nanangensis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002203	BGC0002203	Beauveria bassiana ARSEF 2860 unplaced genomic scaffold BBA_S00032, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Beauveria bassiana ARSEF 2860	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0002204	BGC0002204	Aspergillus flavipes strain CNL-338 cytochalasan biosynthetic gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Aspergillus flavipes	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002205	BGC0002205	Parastagonospora nodorum SN15 scaffold_1, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Parastagonospora nodorum SN15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Phaeosphaeriaceae,Parastagonospora
BGC0002206	BGC0002206	Trichoderma guizhouense strain NJAU 4742 T37_S00017, whole genome shotgun sequence	T1PKS	PKSI	Trichoderma guizhouense	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma
BGC0002207	BGC0002207	Psilocybe cyanescens strain 2631 scaffold5617, whole genome shotgun sequence		Others	Psilocybe cyanescens	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Strophariaceae,Psilocybe
BGC0002208	BGC0002208	Aspergillus ustus strain 3.3904 AUSC_154, whole genome shotgun sequence	NRPS	NRPS	Aspergillus ustus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002209	BGC0002209	Aspergillus ustus strain 3.3904 AUSC_79, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Aspergillus ustus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002210	BGC0002210	TPA_exp: Aspergillus violaceofuscus CBS 115571 DNA, biosynthetic gene cluster of pyranoviolin A	NRPS.T1PKS	PKS-NRP_Hybrids	Aspergillus violaceofuscus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002211	BGC0002211	Paraphaeosphaeria sporulosa strain AP3s5-JAC2a unplaced genomic scaffold CC84scaffold_5, whole genome shotgun sequence	T1PKS	PKSI	Paraphaeosphaeria sporulosa	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Massarineae,Didymosphaeriaceae,Paraphaeosphaeria
BGC0002212	BGC0002212	Moniliophthora roreri MCA 2997 sctg_0009_0002, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Moniliophthora roreri MCA 2997	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Marasmiaceae,Moniliophthora
BGC0002213	BGC0002213	Punctularia strigosozonata HHB-11173 SS5 unplaced genomic scaffold PUNSTscaffold_5, whole genome shotgun sequence	T1PKS	PKSI	Punctularia strigosozonata HHB-11173 SS5	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Corticiales,Punctulariaceae,Punctularia
BGC0002214	BGC0002214	Hydnomerulius pinastri MD-312 unplaced genomic scaffold scaffold_34, whole genome shotgun sequence	T1PKS	PKSI	Hydnomerulius pinastri MD-312	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Paxilineae,Paxillaceae,Hydnomerulius
BGC0002215	BGC0002215	Endocarpon pusillum Z07020 unplaced genomic scaffold C653857, whole genome shotgun sequence	T1PKS	PKSI	Endocarpon pusillum Z07020	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Chaetothyriomycetidae,Verrucariales,Verrucariaceae,Endocarpon
BGC0002216	BGC0002216	Trichoderma virens Gv29-8 TRIVIscaffold_86, whole genome shotgun sequence		Others	Trichoderma virens Gv29-8	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma
BGC0002217	BGC0002217	Botryotinia fuckeliana T4 SuperContig_277_1 genomic supercontig		Others	Botrytis cinerea T4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis
BGC0002218	BGC0002218	Dentipellis sp. KUC8613 scaffold_9, whole genome shotgun sequence		Others	Dentipellis sp. KUC8613	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Russulales,Hericiaceae,Dentipellis,unclassified Dentipellis
